dataset,method,sample_id,split,label,target,score_value
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,validation,no_chatter,0,-0.09510791926158502
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,validation,no_chatter,0,-0.12188019370262132
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,validation,no_chatter,0,-0.1277301178964611
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,validation,no_chatter,0,-0.09603886906808717
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,validation,no_chatter,0,-0.07468075648360567
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,validation,no_chatter,0,-0.09153685290145319
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,validation,no_chatter,0,-0.09974723640368938
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,validation,no_chatter,0,-0.10181939090806535
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011,validation,no_chatter,0,-0.11044449136414569
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,validation,no_chatter,0,-0.12636996735892342
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019,validation,no_chatter,0,-0.07596819709928909
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,validation,no_chatter,0,-0.057093578065653905
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,validation,no_chatter,0,-0.11334829922475703
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,validation,no_chatter,0,-0.11405335614020817
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,validation,no_chatter,0,-0.11175753511437714
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009,validation,no_chatter,0,-0.11063717669660295
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,validation,no_chatter,0,-0.1220218811992384
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016,validation,no_chatter,0,-0.11065501818601875
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017,validation,no_chatter,0,-0.1138733695628355
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003,validation,no_chatter,0,-0.11033546547024242
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,validation,no_chatter,0,-0.12421995776818356
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,validation,no_chatter,0,-0.08295696569756089
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007,validation,no_chatter,0,-0.08654445968161667
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002,validation,no_chatter,0,-0.12242980105584444
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0003,validation,no_chatter,0,-0.09376630410155606
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0004,validation,no_chatter,0,0.004050241373626529
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0005,validation,no_chatter,0,-0.039228196058459064
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0006,validation,chatter,1,0.09822748624880406
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0007,validation,chatter,1,0.1000107326955918
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0004,validation,chatter,1,0.13619390616402016
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0005,validation,chatter,1,0.15243255946231093
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0006,validation,chatter,1,0.15291168121977605
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0007,validation,chatter,1,0.12878522639962786
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0001,validation,no_chatter,0,-0.032629836349832075
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0002,validation,chatter,1,0.07925139391654856
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0003,validation,chatter,1,0.16301956096905046
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0004,validation,chatter,1,0.18647051818939986
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p001_window_0005,validation,chatter,1,0.19159467621460058
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0001,validation,chatter,1,0.1428348202326315
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0002,validation,chatter,1,0.23822218811158558
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0004,validation,chatter,1,0.05750237594101015
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p002_window_0007,validation,chatter,1,0.19427587491314346
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0000,validation,chatter,1,0.2089562925549654
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0001,validation,chatter,1,0.2704544369931142
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0002,validation,chatter,1,0.2832936199440851
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0003,validation,chatter,1,0.27306524523832953
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0004,validation,chatter,1,0.2759091284631018
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0005,validation,chatter,1,0.282763833443506
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0006,validation,chatter,1,0.27485989952103196
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0007,validation,chatter,1,0.2811766229228906
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0008,validation,chatter,1,0.2751602603390567
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0009,validation,chatter,1,0.27620989599628054
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p005_window_0010,validation,chatter,1,0.23340009804994877
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p008_window_0009,validation,no_chatter,0,-0.0794007632471358
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0006,validation,no_chatter,0,-0.07395280685581013
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0008,validation,no_chatter,0,-0.06198155858700177
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0009,validation,no_chatter,0,-0.06896872683234384
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0003,validation,no_chatter,0,-0.04632157752988142
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0004,validation,no_chatter,0,-0.059658560157503426
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p014_window_0005,validation,no_chatter,0,-0.06729326659170748
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0000,validation,no_chatter,0,-0.11871166931948701
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0000,validation,no_chatter,0,-0.07422925165746264
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0003,validation,no_chatter,0,-0.06325056965359521
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p005_window_0000,validation,no_chatter,0,-0.06010320916699641
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0000,validation,no_chatter,0,-0.06658062803208203
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p015_window_0003,validation,no_chatter,0,0.11373915143735125
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,validation,no_chatter,0,-0.07383411191538919
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0002,validation,no_chatter,0,-0.07627873180213779
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0005,validation,no_chatter,0,-0.02927040429222555
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0000,validation,no_chatter,0,-0.0664172643286659
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0001,validation,no_chatter,0,-0.01904670120726898
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p035_window_0010,validation,no_chatter,0,-0.0716916201577566
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p014_window_0002,validation,no_chatter,0,-0.038778866760976194
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p015_window_0003,validation,no_chatter,0,0.0784253093881917
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0001,validation,no_chatter,0,-0.04147843993814426
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0002,validation,no_chatter,0,-0.08023644452901407
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0004,validation,no_chatter,0,-0.045316168074215124
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p015_window_0005,validation,no_chatter,0,-0.06466456090126527
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0000,test,no_chatter,0,-0.12473321864086728
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0003,test,no_chatter,0,-0.0634905858796273
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0004,test,no_chatter,0,-0.123423845013512
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0012,test,no_chatter,0,-0.10167342580578675
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p040_window_0022,test,no_chatter,0,-0.08520948069610373
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0003,test,no_chatter,0,-0.05863026962253093
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0008,test,no_chatter,0,-0.1195938351392003
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0009,test,no_chatter,0,-0.10709878907043835
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0012,test,no_chatter,0,-0.12425363743763895
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0013,test,no_chatter,0,-0.11414399045314405
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0014,test,no_chatter,0,-0.11391425884387046
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0017,test,no_chatter,0,-0.12541555759199957
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0022,test,no_chatter,0,-0.11754999145069533
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm320_doc0p050_window_0023,test,no_chatter,0,-0.1168930985098901
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0003,test,no_chatter,0,-0.11796498665968858
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p005_window_0005,test,no_chatter,0,-0.09988413594060719
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0002,test,no_chatter,0,-0.09100826932694023
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p020_window_0005,test,no_chatter,0,0.017193828739291317
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm425_doc0p025_window_0002,test,no_chatter,0,-0.09391293880023033
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0002,test,chatter,1,0.05762267222851103
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p002_window_0003,test,chatter,1,0.15287586896767713
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0001,test,no_chatter,0,-0.07413840075429284
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p005_window_0002,test,chatter,1,0.07569389727097131
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0000,test,no_chatter,0,-0.12149929326238229
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0001,test,no_chatter,0,-0.049670727987953744
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0002,test,chatter,1,0.14178816815194473
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0003,test,chatter,1,0.1397247830106041
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0004,test,chatter,1,0.18443587404790363
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm570_doc0p010_window_0005,test,chatter,1,0.19728088071288397
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0000,test,no_chatter,0,-0.11251125491344777
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0006,test,chatter,1,0.20735056325366075
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p001_window_0007,test,chatter,1,0.22312125130476212
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0001,test,chatter,1,0.20028090058355275
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0002,test,chatter,1,0.24962741826008983
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0003,test,chatter,1,0.2576638302244434
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0004,test,chatter,1,0.25393280614642266
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0005,test,chatter,1,0.2618992880245905
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0006,test,chatter,1,0.2588126136779645
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0007,test,chatter,1,0.2508784063216827
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0008,test,chatter,1,0.2572739690547109
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0009,test,chatter,1,0.26164346410789086
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0010,test,chatter,1,0.2654997626814608
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0011,test,chatter,1,0.2709758923064425
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0012,test,chatter,1,0.25393280614642266
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_rpm770_doc0p010_window_0013,test,chatter,1,0.2365558489597176
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0001,test,no_chatter,0,-0.06862224522071514
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0007,test,no_chatter,0,-0.1081288933095434
turning,isolation_forest_image_features,2inchStickout_F_08-Jun-2017_smoothingCut2_noChatter_window_0010,test,no_chatter,0,-0.1069663804743824
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p003_window_0001,test,no_chatter,0,-0.08433089506118358
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0000,test,no_chatter,0,-0.11781637547736434
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0004,test,no_chatter,0,-0.035044129418366377
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p005_window_0008,test,no_chatter,0,-0.027736237883239367
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0003,test,no_chatter,0,-0.07559175354383618
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0006,test,no_chatter,0,-0.0330215612508446
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0009,test,no_chatter,0,-0.07574743447911597
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p012_window_0002,test,chatter,1,0.05170286565934956
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0002,test,chatter,1,0.12360779503150343
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0003,test,chatter,1,0.21474995394397023
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0004,test,chatter,1,0.21914427256798463
turning,isolation_forest_image_features,2p5inchStickout_F_12-Jun-2017_rpm570_doc0p015_trial2_window_0005,test,chatter,1,0.18309272988322833
turning,isolation_forest_image_features,3inchStickout_F_12-Jun-2017_rpm570_doc0p015_window_0001,test,no_chatter,0,-0.06858895624235473
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0001,test,no_chatter,0,-0.07878395669364596
turning,isolation_forest_image_features,3p5inchStickout_F_12-Jun-2017_rpm570_doc0p030_window_0009,test,no_chatter,0,0.042472837389470275
turning,isolation_forest_image_features,3p5inchStickout_F_14-Jun-2017_rpm770_doc0p008_window_0003,test,no_chatter,0,-0.06835741022593228
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p010_window_0002,test,no_chatter,0,-0.07864061314596715
turning,isolation_forest_image_features,4p5inchStickout_F_12-Jun-2017_rpm570_doc0p025_window_0006,test,no_chatter,0,-0.06781874929544679
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0001,test,no_chatter,0,-0.010784904674466356
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p005_window_0002,test,no_chatter,0,-0.05037783962696224
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p010_window_0001,test,no_chatter,0,0.06521476525284453
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p012_window_0002,test,no_chatter,0,-0.021482731901306062
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p013_window_0000,test,no_chatter,0,-0.08667443936446545
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p013_window_0002,test,no_chatter,0,-0.026784801162385075
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm1030_doc0p016_window_0000,test,no_chatter,0,-0.06330912088396945
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p010_window_0003,test,no_chatter,0,-0.05780784679772227
turning,isolation_forest_image_features,4p5inchStickout_F_13-Jun-2017_rpm770_doc0p020_window_0002,test,no_chatter,0,-0.07050290288207423
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm1030_doc0p001_window_0001,validation,chatter,1,0.00715983472764492
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm1030_doc0p001_window_0002,validation,chatter,1,0.005693373735994101
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm1030_doc0p001_window_0003,validation,chatter,1,0.0064100963063538074
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0005,validation,no_chatter,0,0.0014449841110035777
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0006,validation,chatter,1,0.0020153166260570288
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0007,validation,chatter,1,0.0014783095102757215
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0008,validation,chatter,1,0.0023622121661901474
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0009,validation,chatter,1,0.0015036449767649174
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0010,validation,chatter,1,0.0010839258320629597
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p005_window_0011,validation,chatter,1,0.0010372501565143466
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0005,validation,no_chatter,0,0.000272093981038779
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0006,validation,no_chatter,0,0.00027394815697334707
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0008,validation,no_chatter,0,0.0007817469304427505
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0011,validation,no_chatter,0,0.0018448063638061285
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p010_window_0013,validation,no_chatter,0,0.0012103237677365541
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0001,validation,no_chatter,0,1.1151178114232607e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0003,validation,no_chatter,0,0.0002257891756016761
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0013,validation,no_chatter,0,0.0002627396024763584
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p015_window_0014,validation,no_chatter,0,0.0004921474610455334
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0000,validation,no_chatter,0,1.59001810970949e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0003,validation,no_chatter,0,2.104853410855867e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0004,validation,no_chatter,0,0.00018056659610010684
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0006,validation,no_chatter,0,0.00015857450489420444
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0013,validation,no_chatter,0,0.00028767529875040054
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0014,validation,no_chatter,0,0.0002799103385768831
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p020_window_0022,validation,no_chatter,0,0.0002167764469049871
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0003,validation,no_chatter,0,0.000678065640386194
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0004,validation,no_chatter,0,0.0002458303642924875
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0008,validation,no_chatter,0,0.00024664541706442833
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0012,validation,no_chatter,0,0.0012166822561994195
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0013,validation,no_chatter,0,0.001294199377298355
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0017,validation,no_chatter,0,0.000799515109974891
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0021,validation,no_chatter,0,0.0006412913207896054
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p025_window_0023,validation,no_chatter,0,0.0007469362462870777
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0011,validation,no_chatter,0,0.0003666516859084368
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0012,validation,no_chatter,0,0.00024239675258286297
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0019,validation,no_chatter,0,0.0006693431059829891
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p030_window_0020,validation,no_chatter,0,0.0007869037799537182
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0003,validation,no_chatter,0,9.705116099212319e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0020,validation,no_chatter,0,0.0004037241160403937
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p035_window_0022,validation,no_chatter,0,0.0005343050579540431
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0009,validation,no_chatter,0,0.00031931622652336955
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0015,validation,no_chatter,0,0.00031389991636388004
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0016,validation,no_chatter,0,0.0003566613595467061
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p045_window_0017,validation,no_chatter,0,0.0005411460879258811
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm320_doc0p060_xAccDetached_window_0003,validation,no_chatter,0,0.0001917249319376424
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0000,validation,no_chatter,0,1.7923181076184846e-05
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p010_window_0005,validation,no_chatter,0,0.0008317888132296503
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p015_window_0007,validation,no_chatter,0,0.0010790809756144881
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0002,validation,no_chatter,0,0.0005939912516623735
turning,pca_image_reconstruction,2inchStickout_F_08-Jun-2017_rpm425_doc0p017_window_0003,validation,no_chatter,0,0.0009442482842132449
