dataset,method,sample_id,split,label,target,score_value
broach_dataset,one_class_svm_image_features,nsxnmnpi,test,normal,0,-2.0708608320208857
broach_dataset,one_class_svm_image_features,egw63x5g,test,normal,0,-1.5634544341382668
broach_dataset,one_class_svm_image_features,b4r8ocfs,test,normal,0,-3.818885177423544
broach_dataset,one_class_svm_image_features,vwund47a,test,normal,0,9.461326241341006
broach_dataset,one_class_svm_image_features,rxtvdoeu,test,normal,0,-3.769329586192468
broach_dataset,one_class_svm_image_features,p1dhdgdl,test,normal,0,3.3279310677471408
broach_dataset,one_class_svm_image_features,8jsrww4s,test,normal,0,-2.9914059667905644
broach_dataset,one_class_svm_image_features,w55rwyqs,test,normal,0,-5.19853901730532
broach_dataset,one_class_svm_image_features,2im44a2e,test,normal,0,-3.1567328526892293
broach_dataset,one_class_svm_image_features,xd36px1p,test,normal,0,3.016050000989871
broach_dataset,one_class_svm_image_features,oqomu8ys,test,normal,0,-2.4357389048152296
broach_dataset,one_class_svm_image_features,6nyrx4nc,test,normal,0,-3.215003106722383
broach_dataset,one_class_svm_image_features,crhm22sn,test,normal,0,-2.691018881867704
broach_dataset,one_class_svm_image_features,s7dc6jae,test,normal,0,-4.211110828037677
broach_dataset,one_class_svm_image_features,0h41nqxu,test,normal,0,14.60788402166914
broach_dataset,one_class_svm_image_features,jkzp2jpe,test,normal,0,-4.821645664216577
broach_dataset,one_class_svm_image_features,x18d1spd,test,normal,0,-1.9336530186451757
broach_dataset,one_class_svm_image_features,991e5l81,test,normal,0,-3.311634200921281
broach_dataset,one_class_svm_image_features,6gfqtg7h,test,normal,0,-3.042712803624367
broach_dataset,one_class_svm_image_features,98510wbb,test,normal,0,-4.668697670251239
broach_dataset,one_class_svm_image_features,q10o9qqw,test,normal,0,-1.8703866258873223
broach_dataset,one_class_svm_image_features,bte6zrx3,test,normal,0,14.217882062063179
broach_dataset,one_class_svm_image_features,rontdi9o,test,normal,0,-4.28055816996366
broach_dataset,one_class_svm_image_features,a6bmla4q,test,normal,0,-1.7317288755446096
broach_dataset,one_class_svm_image_features,gpcivi05,test,normal,0,-3.19802527959566
broach_dataset,one_class_svm_image_features,j2foei1b,test,normal,0,-2.759551290956116
broach_dataset,one_class_svm_image_features,qrbjaone,test,normal,0,-2.330244251059627
broach_dataset,one_class_svm_image_features,l9r5qq12,test,normal,0,-2.3618315650886625
broach_dataset,one_class_svm_image_features,7mwuxyoh,test,normal,0,-3.6433282702237033
broach_dataset,one_class_svm_image_features,rb6lx89j,test,normal,0,14.16526617112963
broach_dataset,one_class_svm_image_features,7za2j0o9,test,normal,0,-5.56050918266167
broach_dataset,one_class_svm_image_features,i1niskyw,test,normal,0,-4.3244982605815085
broach_dataset,one_class_svm_image_features,sdtfyt80,test,normal,0,-3.2049525744342393
broach_dataset,one_class_svm_image_features,aawbsrxo,test,normal,0,-4.346425248811437
broach_dataset,one_class_svm_image_features,s40ocmc9,test,normal,0,-2.5990351143710857
broach_dataset,one_class_svm_image_features,xzn0m18x,test,normal,0,-3.433490116130601
broach_dataset,one_class_svm_image_features,zns4gdv9,test,normal,0,-2.511291219271298
broach_dataset,one_class_svm_image_features,pafp4arp,test,normal,0,14.337983804378183
broach_dataset,one_class_svm_image_features,25t24rda,test,normal,0,-2.8179805075590796
broach_dataset,one_class_svm_image_features,rpnuzfhq,test,normal,0,-1.772305457427331
broach_dataset,one_class_svm_image_features,eavz4w9h,test,normal,0,-3.1218187804794457
broach_dataset,one_class_svm_image_features,qb09uw8p,test,normal,0,-2.288586014256465
broach_dataset,one_class_svm_image_features,txa7bh2a,test,normal,0,13.391474196203381
broach_dataset,one_class_svm_image_features,9h4kx70p,test,normal,0,14.224717486267023
broach_dataset,one_class_svm_image_features,2lc3bfpd,test,normal,0,-4.594978462244788
broach_dataset,one_class_svm_image_features,egsa1tb5,test,normal,0,-0.1038649306612065
broach_dataset,one_class_svm_image_features,nagckjsa,test,normal,0,11.786195716253289
broach_dataset,one_class_svm_image_features,xkjtavlv,test,normal,0,-2.37715084961245
broach_dataset,one_class_svm_image_features,cb2x18ns,test,normal,0,-3.317453682897588
broach_dataset,one_class_svm_image_features,4ng4tfuw,test,normal,0,-0.9143910421247394
broach_dataset,one_class_svm_image_features,oaukj9ik,test,normal,0,-3.773953287470688
broach_dataset,one_class_svm_image_features,n79md47c,test,normal,0,-1.4968763709459427
broach_dataset,one_class_svm_image_features,e12qeykc,test,normal,0,-4.069119120552516
broach_dataset,one_class_svm_image_features,bd880mdw,test,normal,0,-3.9646309219225646
broach_dataset,one_class_svm_image_features,oa83z725,test,normal,0,0.11538741284288001
broach_dataset,one_class_svm_image_features,lrugy3rw,test,normal,0,-2.7834290300042337
broach_dataset,one_class_svm_image_features,4oepc8tz,test,normal,0,-2.9654203865396784
broach_dataset,one_class_svm_image_features,8749xe1v,test,normal,0,-3.335258956638066
broach_dataset,one_class_svm_image_features,u0gwj9vl,test,normal,0,-2.326782054117535
broach_dataset,one_class_svm_image_features,si6igo6z,test,normal,0,-2.165171685285836
broach_dataset,one_class_svm_image_features,o7hzoet3,test,normal,0,-2.610842824665406
broach_dataset,one_class_svm_image_features,qr3ev1rd,test,normal,0,-2.659058518987605
broach_dataset,one_class_svm_image_features,y2jp2lxr,test,normal,0,-5.4450400914454615
broach_dataset,one_class_svm_image_features,gve4qvrf,test,normal,0,-5.376221073471362
broach_dataset,one_class_svm_image_features,xomen69x,test,normal,0,-3.3879189366287665
broach_dataset,one_class_svm_image_features,x7wdeah7,test,normal,0,-4.186890771115136
broach_dataset,one_class_svm_image_features,3hkyirkk,test,normal,0,-5.106581280804816
broach_dataset,one_class_svm_image_features,x7eedtjv,test,normal,0,-0.13982517692445384
broach_dataset,one_class_svm_image_features,9jo3v2np,test,normal,0,1.8472462963748164
broach_dataset,one_class_svm_image_features,ztgbibf5,test,normal,0,-3.377195042593433
broach_dataset,one_class_svm_image_features,7df067mn,test,normal,0,-4.032511721948046
broach_dataset,one_class_svm_image_features,prtt3nup,test,normal,0,-2.549468888773111
broach_dataset,one_class_svm_image_features,6joleoht,test,normal,0,-3.544191785949062
broach_dataset,one_class_svm_image_features,k7hb87ws,test,normal,0,0.6348646652832777
broach_dataset,one_class_svm_image_features,ztw6r9ru,test,normal,0,0.8435884660884483
broach_dataset,one_class_svm_image_features,12qfawl8,test,normal,0,-5.020981806561727
broach_dataset,one_class_svm_image_features,peu2s3og,test,normal,0,-4.365332890339291
broach_dataset,one_class_svm_image_features,kpntpxa8,test,normal,0,0.30145618842924726
broach_dataset,one_class_svm_image_features,iywe36lt,test,normal,0,-4.468230658035383
broach_dataset,one_class_svm_image_features,62zo14hq,test,normal,0,-3.869916624671111
broach_dataset,one_class_svm_image_features,zz9w48ni,test,normal,0,-0.5980211553921588
broach_dataset,one_class_svm_image_features,s5tapwi7,test,normal,0,-3.780380554623589
broach_dataset,one_class_svm_image_features,z55if3bq,test,normal,0,-1.0930364572389788
broach_dataset,one_class_svm_image_features,16epo2u4,test,normal,0,-0.2176151837596052
broach_dataset,one_class_svm_image_features,swllof0e,test,normal,0,-0.36050923656332223
broach_dataset,one_class_svm_image_features,w8vloyhd,test,normal,0,13.333297665347196
broach_dataset,one_class_svm_image_features,zlxtyigu,test,normal,0,-1.9991617218771918
broach_dataset,one_class_svm_image_features,gmu5712q,test,normal,0,-4.118245011178589
broach_dataset,one_class_svm_image_features,hdcpy7j9,test,normal,0,-3.4633344400757213
broach_dataset,one_class_svm_image_features,q0qcilc6,test,normal,0,-4.2791197211180165
broach_dataset,one_class_svm_image_features,9gfjwnwt,test,normal,0,2.182106074475321
broach_dataset,one_class_svm_image_features,448n7odk,test,normal,0,-3.563665826124234
broach_dataset,one_class_svm_image_features,zhwjr64d,test,normal,0,-2.2471414575880484
broach_dataset,one_class_svm_image_features,i9ica6g5,test,normal,0,-0.6177980639041589
broach_dataset,one_class_svm_image_features,kpjg9nk4,test,normal,0,-3.156170760072241
broach_dataset,one_class_svm_image_features,lr13mwp1,test,normal,0,14.873721421933357
broach_dataset,one_class_svm_image_features,n8dk13zp,test,normal,0,-3.8655257442746898
broach_dataset,one_class_svm_image_features,dy30ryy3,test,normal,0,-3.9788489414530144
broach_dataset,one_class_svm_image_features,1dwmejke,test,normal,0,0.4989871934912671
broach_dataset,one_class_svm_image_features,a4psr282,test,normal,0,0.840089001569277
broach_dataset,one_class_svm_image_features,xnp6kub0,test,normal,0,12.949737688976166
broach_dataset,one_class_svm_image_features,p3k1tsbd,test,normal,0,-0.6413476911518661
broach_dataset,one_class_svm_image_features,3lm8fhcc,test,normal,0,-1.0126580396644211
broach_dataset,one_class_svm_image_features,0b17my6x,test,normal,0,1.5213580932102317
broach_dataset,one_class_svm_image_features,vw5hx2s2,test,normal,0,-3.4017394254542825
broach_dataset,one_class_svm_image_features,6rg68fl7,test,normal,0,-3.041777407241904
broach_dataset,one_class_svm_image_features,1axv5gy8,test,normal,0,15.086409337525659
broach_dataset,one_class_svm_image_features,hqj2txj9,test,normal,0,-3.1194949470724627
broach_dataset,one_class_svm_image_features,n96ue75i,test,normal,0,1.024168473547702
broach_dataset,one_class_svm_image_features,40bz0pab,test,normal,0,14.758634532480002
broach_dataset,one_class_svm_image_features,dw1nn9f7,test,normal,0,-3.6045515186915633
broach_dataset,one_class_svm_image_features,yptme9ez,test,normal,0,-1.4004344974324372
broach_dataset,one_class_svm_image_features,78at3sq0,test,normal,0,-2.349017030180393
broach_dataset,one_class_svm_image_features,412sw51a,test,normal,0,-0.7130693357361064
broach_dataset,one_class_svm_image_features,3sfgho4q,test,normal,0,-2.6298134631088015
broach_dataset,one_class_svm_image_features,p33sa0iw,test,normal,0,-0.9293122775468614
broach_dataset,one_class_svm_image_features,q2mlwuwn,test,normal,0,-2.1707326883109364
broach_dataset,one_class_svm_image_features,7rina0vl,test,normal,0,-2.642432311993561
broach_dataset,one_class_svm_image_features,4n0hwcqf,test,normal,0,14.817351243933375
broach_dataset,one_class_svm_image_features,py221le1,test,normal,0,-0.8688951628002908
broach_dataset,one_class_svm_image_features,1cxdcwgk,test,normal,0,-4.245239117557743
broach_dataset,one_class_svm_image_features,p8wz1oys,test,normal,0,-2.2824033765955303
broach_dataset,one_class_svm_image_features,4duolrcj,test,normal,0,-1.0352127537205806
broach_dataset,one_class_svm_image_features,e8iv8ay0,test,normal,0,0.7973090527920021
broach_dataset,one_class_svm_image_features,mrjqlz7u,test,normal,0,-2.598105906265472
broach_dataset,one_class_svm_image_features,9m8xosqc,test,normal,0,-0.7168466625013057
broach_dataset,one_class_svm_image_features,wcvh69ug,test,normal,0,-3.0592186580072447
broach_dataset,one_class_svm_image_features,utfefz81,test,normal,0,-2.305559118423462
broach_dataset,one_class_svm_image_features,nbil8b5l,test,normal,0,-2.7764149923682506
broach_dataset,one_class_svm_image_features,ag6xo6pb,test,normal,0,-4.345463227237742
broach_dataset,one_class_svm_image_features,vz809bxn,test,normal,0,1.466809213403284
broach_dataset,one_class_svm_image_features,28f9sj2j,test,anomaly,1,15.617625972013885
broach_dataset,one_class_svm_image_features,zjjfh493,test,normal,0,-3.8139990672944126
broach_dataset,one_class_svm_image_features,impr5ri0,test,normal,0,-3.6039141480972514
broach_dataset,one_class_svm_image_features,8jmmvtqy,test,normal,0,14.630579041766696
broach_dataset,one_class_svm_image_features,16lks2dv,test,normal,0,-3.032136785780006
broach_dataset,one_class_svm_image_features,pnysynsk,test,normal,0,-3.478767157563299
broach_dataset,one_class_svm_image_features,ovrt88l3,test,normal,0,-1.0399456437144092
broach_dataset,one_class_svm_image_features,slqbw677,test,normal,0,-3.776840625137753
broach_dataset,one_class_svm_image_features,r6kfkldf,test,normal,0,-2.6536608580455887
broach_dataset,one_class_svm_image_features,j1mhte4f,test,normal,0,-4.766558717674934
broach_dataset,one_class_svm_image_features,q9wfb76a,test,normal,0,-3.0054028461608002
broach_dataset,one_class_svm_image_features,mpbe4a3y,test,normal,0,-3.2664592234274377
broach_dataset,one_class_svm_image_features,y21jmas4,test,normal,0,-3.4105230688173034
broach_dataset,one_class_svm_image_features,a9btds8y,test,anomaly,1,15.605759722555874
broach_dataset,one_class_svm_image_features,3o4dp632,test,normal,0,-0.615086333916933
broach_dataset,one_class_svm_image_features,k35hxdoc,test,normal,0,-2.833125209736343
broach_dataset,one_class_svm_image_features,4hvfv6ej,test,normal,0,-2.377399959579593
broach_dataset,one_class_svm_image_features,zr4e5izb,test,normal,0,-2.798004051768922
broach_dataset,one_class_svm_image_features,y0bqjw3e,test,normal,0,-2.7719812441663105
broach_dataset,one_class_svm_image_features,5so79h4h,test,normal,0,-1.0534671774823305
broach_dataset,one_class_svm_image_features,jdmmco5n,test,normal,0,-2.9454711841552115
broach_dataset,one_class_svm_image_features,81kpdg9o,test,normal,0,-3.3813548067969403
broach_dataset,one_class_svm_image_features,fo6t9wpx,test,normal,0,14.627775393382509
broach_dataset,one_class_svm_image_features,yho5ldo9,test,normal,0,-3.8097446533929915
broach_dataset,one_class_svm_image_features,0862s18j,test,normal,0,-4.421776991764387
broach_dataset,one_class_svm_image_features,hguwam0t,test,normal,0,-1.9403025292775897
broach_dataset,one_class_svm_image_features,ln1xos46,test,normal,0,14.418397918278478
broach_dataset,one_class_svm_image_features,1hgav42t,test,normal,0,-2.2334069612333654
broach_dataset,one_class_svm_image_features,nz0agr58,test,normal,0,-3.045571989318473
broach_dataset,one_class_svm_image_features,1bnqg34m,test,normal,0,-3.6166447382865865
broach_dataset,one_class_svm_image_features,u1utpec4,test,normal,0,-2.423485276248483
broach_dataset,one_class_svm_image_features,209ei8xq,test,normal,0,-2.91332808318222
broach_dataset,one_class_svm_image_features,oq0dq1fl,test,normal,0,14.214291720704269
broach_dataset,one_class_svm_image_features,cqxcs1xs,test,normal,0,-1.9963402246595248
broach_dataset,one_class_svm_image_features,nt2n34zn,test,normal,0,-0.8209385662196294
broach_dataset,one_class_svm_image_features,wkeyarz1,test,normal,0,-3.6125835584431147
broach_dataset,one_class_svm_image_features,15mlpyga,test,normal,0,-3.8930123894762776
broach_dataset,one_class_svm_image_features,zgm6zfzj,test,normal,0,-4.08342798432607
broach_dataset,one_class_svm_image_features,403mwofh,test,normal,0,-5.980977442351138
broach_dataset,one_class_svm_image_features,xyqrijrp,test,normal,0,-3.2714468642171806
broach_dataset,one_class_svm_image_features,y04n3ysf,test,normal,0,-2.5594212568614605
broach_dataset,one_class_svm_image_features,hx0w9ljv,test,normal,0,-3.257518865070347
broach_dataset,one_class_svm_image_features,9zu17d8h,test,normal,0,-3.373876340398164
broach_dataset,one_class_svm_image_features,xfn5lksh,test,normal,0,-4.986642131158488
broach_dataset,one_class_svm_image_features,nmj3yh2a,test,normal,0,-1.130859263440529
broach_dataset,one_class_svm_image_features,zpy5ynhr,test,normal,0,-3.1642387833017285
broach_dataset,one_class_svm_image_features,zaz505t0,test,normal,0,-4.391486261861774
broach_dataset,one_class_svm_image_features,lupql3dh,test,normal,0,-4.2634193733453944
broach_dataset,one_class_svm_image_features,ll869b8h,test,normal,0,-3.1340412062398233
broach_dataset,one_class_svm_image_features,c6sm52oi,test,normal,0,14.391568871922734
broach_dataset,one_class_svm_image_features,q73dlpgb,test,normal,0,-3.680692264726096
broach_dataset,one_class_svm_image_features,eyrv8yed,test,normal,0,-3.6520072931955223
broach_dataset,one_class_svm_image_features,jgn5nuzl,test,normal,0,-4.547125162607424
broach_dataset,one_class_svm_image_features,f1f4tzgn,test,normal,0,-3.5628776659794337
broach_dataset,one_class_svm_image_features,pa3ljql0,test,normal,0,-0.9495823084865069
broach_dataset,one_class_svm_image_features,cebwpyzx,test,normal,0,-3.048551526546534
broach_dataset,one_class_svm_image_features,ii8472qd,test,normal,0,-3.400534446906031
broach_dataset,one_class_svm_image_features,rrw0ad9a,test,normal,0,2.146912080714422
broach_dataset,one_class_svm_image_features,36sl78o1,test,normal,0,-0.34948395561344014
broach_dataset,one_class_svm_image_features,rpoklf43,test,normal,0,-2.332224365835499
broach_dataset,one_class_svm_image_features,xcomi955,test,normal,0,-4.020031796578158
broach_dataset,one_class_svm_image_features,f6xz8r9d,test,normal,0,-4.258137607194351
broach_dataset,one_class_svm_image_features,ek622xfe,test,normal,0,-4.766083910096073
broach_dataset,one_class_svm_image_features,xhnztvb9,test,normal,0,0.06560198089676916
broach_dataset,one_class_svm_image_features,ol74027p,test,normal,0,-2.942607476538095
broach_dataset,one_class_svm_image_features,02grxpud,test,normal,0,-2.326339428881896
broach_dataset,one_class_svm_image_features,mi0ui02k,test,normal,0,-3.156170760072241
broach_dataset,one_class_svm_image_features,pgnifpvd,test,normal,0,-3.9611193785705385
broach_dataset,one_class_svm_image_features,am0xkfsi,test,normal,0,1.5303777301386887
broach_dataset,one_class_svm_image_features,6zmk6ywg,test,normal,0,-1.6290121139307576
broach_dataset,one_class_svm_image_features,i8n0e4b7,test,normal,0,-3.9246808225997096
broach_dataset,one_class_svm_image_features,2ik2dehv,test,normal,0,-4.906921707532318
broach_dataset,one_class_svm_image_features,ftgqp2ec,test,normal,0,-2.217249421531159
broach_dataset,one_class_svm_image_features,9qz3q045,test,normal,0,-3.208288538742318
broach_dataset,one_class_svm_image_features,gceryxs2,test,normal,0,-4.6909023398558904
broach_dataset,one_class_svm_image_features,bxc1bxyt,test,normal,0,4.689042258820175
broach_dataset,one_class_svm_image_features,z4eny9oj,test,normal,0,8.65735814049575
broach_dataset,one_class_svm_image_features,zw64wzoz,test,normal,0,-0.010232669517336035
broach_dataset,one_class_svm_image_features,pjqbtk0t,test,normal,0,-4.278846293934224
broach_dataset,one_class_svm_image_features,ju7dddby,test,normal,0,-3.198055486795118
broach_dataset,one_class_svm_image_features,83sx9xkz,test,normal,0,-4.055590066422143
broach_dataset,one_class_svm_image_features,rvilap1j,test,anomaly,1,15.617611792598256
broach_dataset,one_class_svm_image_features,3fl8wyw5,test,normal,0,-2.7666597964454755
broach_dataset,one_class_svm_image_features,y7wmpeqt,test,normal,0,-1.9095706725791874
broach_dataset,one_class_svm_image_features,7x9oyxa6,test,normal,0,-4.012389718181952
broach_dataset,one_class_svm_image_features,b1qtgnhu,test,normal,0,-3.3657257986372873
broach_dataset,one_class_svm_image_features,nydga45o,test,normal,0,-1.6713252751539098
broach_dataset,one_class_svm_image_features,2r0ni0jp,test,normal,0,-0.4646013749514193
broach_dataset,one_class_svm_image_features,7lo6fyq8,test,normal,0,-3.477298604311814
broach_dataset,one_class_svm_image_features,u5vi20st,test,normal,0,-2.0674353663218294
broach_dataset,one_class_svm_image_features,sgdv2kfz,test,normal,0,-2.7152815041015668
broach_dataset,one_class_svm_image_features,s62c1jlo,test,normal,0,-3.901340128230201
broach_dataset,one_class_svm_image_features,id653r5f,test,normal,0,-2.691237672695321
broach_dataset,one_class_svm_image_features,xrsl3rj4,test,normal,0,3.810591560794256
broach_dataset,one_class_svm_image_features,881369n0,test,normal,0,-1.9599709690885714
broach_dataset,one_class_svm_image_features,5mcu16gw,test,normal,0,-0.5382144205307977
broach_dataset,one_class_svm_image_features,yeayfrop,test,normal,0,-1.970265443662841
broach_dataset,one_class_svm_image_features,pm60z2i6,test,normal,0,-2.4829272400891913
broach_dataset,one_class_svm_image_features,ht2ibtrv,test,normal,0,-1.9142368374565688
broach_dataset,one_class_svm_image_features,4ds1eo5j,test,normal,0,-3.5800594924775258
broach_dataset,one_class_svm_image_features,jju9705j,test,normal,0,14.035321491151878
broach_dataset,one_class_svm_image_features,fisbyn2z,test,normal,0,-1.2751769159310467
broach_dataset,one_class_svm_image_features,99wc1q9a,test,normal,0,2.9619204852984904
broach_dataset,one_class_svm_image_features,53gzc3oq,test,normal,0,-5.196533100608127
broach_dataset,one_class_svm_image_features,c4djyr0r,test,normal,0,-2.903014305194249
broach_dataset,one_class_svm_image_features,k06et31y,test,normal,0,-1.2747255324825577
broach_dataset,one_class_svm_image_features,m5amw6im,test,normal,0,-3.700067145851177
broach_dataset,one_class_svm_image_features,89vsxdx5,test,normal,0,0.20445357008838982
broach_dataset,one_class_svm_image_features,tnozw39v,test,normal,0,-3.454225697311033
broach_dataset,one_class_svm_image_features,ssewjdm9,test,normal,0,-0.676535827830099
broach_dataset,one_class_svm_image_features,6l8dze0c,test,normal,0,5.461995823356272
broach_dataset,one_class_svm_image_features,3x2tzkq1,test,normal,0,5.412358679376403
broach_dataset,one_class_svm_image_features,zso5mgfe,test,normal,0,-2.0581770820847662
broach_dataset,one_class_svm_image_features,7scrv3ho,test,normal,0,-2.404767628862613
broach_dataset,one_class_svm_image_features,ocoop2kt,test,anomaly,1,15.617621124919642
broach_dataset,one_class_svm_image_features,rthnzvfd,test,normal,0,0.533463788936567
broach_dataset,one_class_svm_image_features,bdgg7pvr,test,normal,0,-3.6388140532588746
broach_dataset,one_class_svm_image_features,2hiwtsdw,test,normal,0,-3.6525529913523602
broach_dataset,one_class_svm_image_features,v7uqv50o,test,normal,0,-4.016709608856809
broach_dataset,one_class_svm_image_features,4w4wdg6v,test,normal,0,-2.644386595232694
broach_dataset,one_class_svm_image_features,0yfr2x3x,test,normal,0,-4.3528611163471265
broach_dataset,one_class_svm_image_features,h10ejqbe,test,normal,0,-5.133135584289898
broach_dataset,isolation_forest_image_features,65qtta2q,validation,normal,0,-0.03889178471301041
broach_dataset,isolation_forest_image_features,trjumm0y,validation,normal,0,-0.0964410531260228
broach_dataset,isolation_forest_image_features,dq08sg40,validation,normal,0,-0.10167638739739793
broach_dataset,isolation_forest_image_features,c8vwg5zg,validation,normal,0,-0.09649896782884798
broach_dataset,isolation_forest_image_features,zq48enwb,validation,normal,0,-0.09347522967487965
broach_dataset,isolation_forest_image_features,f8smbfzp,validation,normal,0,-0.0933915121655417
broach_dataset,isolation_forest_image_features,sbdrti1w,validation,normal,0,-0.11186648701602381
broach_dataset,isolation_forest_image_features,k6qzl0o9,validation,normal,0,-0.08108214680740233
broach_dataset,isolation_forest_image_features,rjzvz46u,validation,normal,0,-0.11318568708821658
broach_dataset,isolation_forest_image_features,a4p3iwx7,validation,normal,0,-0.11036302938188414
broach_dataset,isolation_forest_image_features,q93bvmy7,validation,normal,0,-0.07722453534265239
broach_dataset,isolation_forest_image_features,cbtjg4pa,validation,normal,0,-0.09105954976307801
broach_dataset,isolation_forest_image_features,z507rrmm,validation,normal,0,-0.08607838919717253
broach_dataset,isolation_forest_image_features,fgyhfibx,validation,normal,0,-0.06916274040253068
broach_dataset,isolation_forest_image_features,0f3eheut,validation,normal,0,-0.05383153637486976
broach_dataset,isolation_forest_image_features,i2a2nktt,validation,normal,0,0.000254599235127273
broach_dataset,isolation_forest_image_features,y28tkjwj,validation,normal,0,-0.06891524193944099
broach_dataset,isolation_forest_image_features,53dyjxm8,validation,normal,0,-0.10158085164756514
broach_dataset,isolation_forest_image_features,yo9fi6wf,validation,normal,0,-0.1026936860614932
broach_dataset,isolation_forest_image_features,tlsynwec,validation,normal,0,-0.11492951923260997
broach_dataset,isolation_forest_image_features,pngw12xq,validation,normal,0,-0.05124050181658929
broach_dataset,isolation_forest_image_features,o87gyblv,validation,normal,0,-0.10940605906098988
broach_dataset,isolation_forest_image_features,9xxwnkpz,validation,normal,0,-0.09986799217654202
broach_dataset,isolation_forest_image_features,ard0t83e,validation,normal,0,-0.10860586658471022
broach_dataset,isolation_forest_image_features,5ojfh47c,validation,normal,0,-0.10604417149754275
broach_dataset,isolation_forest_image_features,u5hxokv3,validation,normal,0,-0.0924719835623855
broach_dataset,isolation_forest_image_features,y2taynrb,validation,normal,0,-0.08779738132997672
broach_dataset,isolation_forest_image_features,9o2z4y6d,validation,normal,0,-0.11430732838655178
broach_dataset,isolation_forest_image_features,e0pwimya,validation,normal,0,-0.04971090310206522
broach_dataset,isolation_forest_image_features,czep8r7h,validation,normal,0,-0.07066960981842896
broach_dataset,isolation_forest_image_features,9tbu32kg,validation,normal,0,-0.10040482588380695
broach_dataset,isolation_forest_image_features,4dxs16xq,validation,normal,0,-0.07633174249304592
broach_dataset,isolation_forest_image_features,p8arcgcj,validation,normal,0,-0.054079499929522545
broach_dataset,isolation_forest_image_features,rezsowki,validation,normal,0,-0.10310171434596987
broach_dataset,isolation_forest_image_features,jvfb86j6,validation,normal,0,-0.009200362039796461
broach_dataset,isolation_forest_image_features,sewk3vgd,validation,normal,0,-0.0859956467415608
broach_dataset,isolation_forest_image_features,msy3paua,validation,normal,0,-0.08465210597207923
broach_dataset,isolation_forest_image_features,jeis4hzg,validation,normal,0,-0.07894144416888249
broach_dataset,isolation_forest_image_features,uujfupc6,validation,normal,0,-0.07224846418656095
broach_dataset,isolation_forest_image_features,etgzj0z1,validation,normal,0,-0.09056254621994758
broach_dataset,isolation_forest_image_features,ph3sag46,validation,normal,0,0.01487546934929973
broach_dataset,isolation_forest_image_features,rimqwf7i,validation,normal,0,-0.060328545688081714
broach_dataset,isolation_forest_image_features,c1pox3is,validation,normal,0,-0.09429661742508516
broach_dataset,isolation_forest_image_features,hif96v00,validation,normal,0,-0.09426594675364952
broach_dataset,isolation_forest_image_features,ztwgbrt5,validation,normal,0,0.004022288442070754
broach_dataset,isolation_forest_image_features,kyeitriy,validation,normal,0,-0.0623220443852075
broach_dataset,isolation_forest_image_features,w05itjlp,validation,normal,0,-0.09274607291939163
broach_dataset,isolation_forest_image_features,8vswskvz,validation,normal,0,0.01740698746450986
broach_dataset,isolation_forest_image_features,0qf1klgp,validation,normal,0,-0.06968376979637564
broach_dataset,isolation_forest_image_features,s3m5ouro,validation,normal,0,-0.08762226743530377
broach_dataset,isolation_forest_image_features,29hjkhf0,validation,normal,0,-0.027325278344687565
broach_dataset,isolation_forest_image_features,q6gxb3di,validation,normal,0,-0.09773290002913121
broach_dataset,isolation_forest_image_features,7bc0q2ju,validation,normal,0,-0.023239997854606065
broach_dataset,isolation_forest_image_features,8cqk4lta,validation,normal,0,-0.08978843060112385
broach_dataset,isolation_forest_image_features,wobppm7o,validation,normal,0,-0.02119981365360324
broach_dataset,isolation_forest_image_features,dr0bkn8y,validation,normal,0,-0.038053431412985894
broach_dataset,isolation_forest_image_features,cpt3s7az,validation,normal,0,0.006141087229648012
broach_dataset,isolation_forest_image_features,326eezfw,validation,normal,0,-0.07258319106268396
broach_dataset,isolation_forest_image_features,8dalfyo1,validation,normal,0,-0.030073058795985874
broach_dataset,isolation_forest_image_features,r9tbb9qg,validation,normal,0,-0.09284834186187074
broach_dataset,isolation_forest_image_features,96oy7gcd,validation,normal,0,-0.07920088163479666
broach_dataset,isolation_forest_image_features,w6kh7crx,validation,normal,0,-0.040039013625761954
broach_dataset,isolation_forest_image_features,9jsnch1w,validation,normal,0,-0.10872768700391383
broach_dataset,isolation_forest_image_features,vq4rkp3w,validation,normal,0,-0.09541977812241642
broach_dataset,isolation_forest_image_features,b8ff5bv2,validation,normal,0,-0.07122199093137604
broach_dataset,isolation_forest_image_features,h959kw97,validation,normal,0,-0.006950899437196678
broach_dataset,isolation_forest_image_features,1trv62sb,validation,normal,0,-0.08966979665169422
broach_dataset,isolation_forest_image_features,m9gtqe2y,validation,normal,0,-0.03421044087530922
broach_dataset,isolation_forest_image_features,klldu5ch,validation,normal,0,-0.06461076960577616
broach_dataset,isolation_forest_image_features,l9hmstng,validation,normal,0,-0.047448574434890034
broach_dataset,isolation_forest_image_features,qf5lnjih,validation,normal,0,-0.019351328087317432
broach_dataset,isolation_forest_image_features,mhy3qdjv,validation,normal,0,-0.026419366467049843
broach_dataset,isolation_forest_image_features,doay1m60,validation,normal,0,-0.00622985008479271
broach_dataset,isolation_forest_image_features,ty257wuq,validation,anomaly,1,0.14006711005311467
broach_dataset,isolation_forest_image_features,qjeodnuh,validation,normal,0,-0.033216541551091716
broach_dataset,isolation_forest_image_features,f1xkzv72,validation,normal,0,-0.056379015893248396
